,date,county,state,cases,deaths,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS
37125,2020-04-17,Moore,North Carolina,67,0,Moore County,NC,Pinehurst-Southern Pines,37,125
37125,2020-04-18,Moore,North Carolina,67,0,Moore County,NC,Pinehurst-Southern Pines,37,125
37125,2020-04-19,Moore,North Carolina,67,0,Moore County,NC,Pinehurst-Southern Pines,37,125
37127,2020-03-22,Nash,North Carolina,1,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-23,Nash,North Carolina,1,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-24,Nash,North Carolina,1,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-25,Nash,North Carolina,2,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-26,Nash,North Carolina,2,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-27,Nash,North Carolina,2,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-28,Nash,North Carolina,2,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-29,Nash,North Carolina,3,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-30,Nash,North Carolina,4,0,Nash County,NC,Rocky Mount,37,127
37127,2020-03-31,Nash,North Carolina,9,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-01,Nash,North Carolina,9,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-02,Nash,North Carolina,10,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-03,Nash,North Carolina,14,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-04,Nash,North Carolina,18,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-05,Nash,North Carolina,21,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-06,Nash,North Carolina,21,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-07,Nash,North Carolina,24,0,Nash County,NC,Rocky Mount,37,127
37127,2020-04-08,Nash,North Carolina,24,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-09,Nash,North Carolina,27,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-10,Nash,North Carolina,29,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-11,Nash,North Carolina,32,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-12,Nash,North Carolina,32,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-13,Nash,North Carolina,36,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-14,Nash,North Carolina,39,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-15,Nash,North Carolina,40,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-16,Nash,North Carolina,45,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-17,Nash,North Carolina,50,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-18,Nash,North Carolina,53,1,Nash County,NC,Rocky Mount,37,127
37127,2020-04-19,Nash,North Carolina,61,1,Nash County,NC,Rocky Mount,37,127
37129,2020-03-18,New Hanover,North Carolina,1,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-19,New Hanover,North Carolina,1,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-20,New Hanover,North Carolina,1,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-21,New Hanover,North Carolina,1,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-22,New Hanover,North Carolina,3,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-23,New Hanover,North Carolina,4,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-24,New Hanover,North Carolina,7,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-25,New Hanover,North Carolina,9,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-26,New Hanover,North Carolina,11,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-27,New Hanover,North Carolina,13,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-28,New Hanover,North Carolina,18,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-29,New Hanover,North Carolina,22,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-30,New Hanover,North Carolina,26,0,New Hanover County,NC,Wilmington,37,129
37129,2020-03-31,New Hanover,North Carolina,28,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-01,New Hanover,North Carolina,32,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-02,New Hanover,North Carolina,33,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-03,New Hanover,North Carolina,36,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-04,New Hanover,North Carolina,37,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-05,New Hanover,North Carolina,37,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-06,New Hanover,North Carolina,45,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-07,New Hanover,North Carolina,47,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-08,New Hanover,North Carolina,48,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-09,New Hanover,North Carolina,49,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-10,New Hanover,North Carolina,50,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-11,New Hanover,North Carolina,54,0,New Hanover County,NC,Wilmington,37,129
37129,2020-04-12,New Hanover,North Carolina,54,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-13,New Hanover,North Carolina,54,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-14,New Hanover,North Carolina,55,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-15,New Hanover,North Carolina,56,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-16,New Hanover,North Carolina,58,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-17,New Hanover,North Carolina,60,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-18,New Hanover,North Carolina,62,1,New Hanover County,NC,Wilmington,37,129
37129,2020-04-19,New Hanover,North Carolina,62,1,New Hanover County,NC,Wilmington,37,129
37131,2020-03-25,Northampton,North Carolina,1,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-03-26,Northampton,North Carolina,3,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-03-27,Northampton,North Carolina,3,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-03-28,Northampton,North Carolina,4,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-03-29,Northampton,North Carolina,25,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-03-30,Northampton,North Carolina,26,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-03-31,Northampton,North Carolina,30,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-01,Northampton,North Carolina,30,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-02,Northampton,North Carolina,30,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-03,Northampton,North Carolina,33,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-04,Northampton,North Carolina,36,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-05,Northampton,North Carolina,42,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-06,Northampton,North Carolina,46,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-07,Northampton,North Carolina,51,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-08,Northampton,North Carolina,52,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-09,Northampton,North Carolina,54,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-10,Northampton,North Carolina,55,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-11,Northampton,North Carolina,60,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-12,Northampton,North Carolina,61,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-13,Northampton,North Carolina,61,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-14,Northampton,North Carolina,63,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-15,Northampton,North Carolina,65,0,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-16,Northampton,North Carolina,69,1,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-17,Northampton,North Carolina,69,1,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-18,Northampton,North Carolina,69,2,Northampton County,NC,Roanoke Rapids,37,131
37131,2020-04-19,Northampton,North Carolina,72,2,Northampton County,NC,Roanoke Rapids,37,131
37133,2020-03-12,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-13,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-14,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-15,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-16,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-17,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-18,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-19,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-20,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-21,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-22,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-23,Onslow,North Carolina,1,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-24,Onslow,North Carolina,3,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-25,Onslow,North Carolina,3,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-26,Onslow,North Carolina,4,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-27,Onslow,North Carolina,4,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-28,Onslow,North Carolina,4,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-29,Onslow,North Carolina,4,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-30,Onslow,North Carolina,6,0,Onslow County,NC,Jacksonville,37,133
37133,2020-03-31,Onslow,North Carolina,7,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-01,Onslow,North Carolina,7,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-02,Onslow,North Carolina,8,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-03,Onslow,North Carolina,9,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-04,Onslow,North Carolina,13,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-05,Onslow,North Carolina,16,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-06,Onslow,North Carolina,18,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-07,Onslow,North Carolina,23,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-08,Onslow,North Carolina,23,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-09,Onslow,North Carolina,24,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-10,Onslow,North Carolina,26,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-11,Onslow,North Carolina,28,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-12,Onslow,North Carolina,29,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-13,Onslow,North Carolina,29,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-14,Onslow,North Carolina,29,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-15,Onslow,North Carolina,29,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-16,Onslow,North Carolina,31,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-17,Onslow,North Carolina,32,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-18,Onslow,North Carolina,33,1,Onslow County,NC,Jacksonville,37,133
37133,2020-04-19,Onslow,North Carolina,33,1,Onslow County,NC,Jacksonville,37,133
37135,2020-03-20,Orange,North Carolina,3,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-21,Orange,North Carolina,3,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-22,Orange,North Carolina,5,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-23,Orange,North Carolina,6,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-24,Orange,North Carolina,11,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-25,Orange,North Carolina,13,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-26,Orange,North Carolina,16,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-27,Orange,North Carolina,24,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-28,Orange,North Carolina,27,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-29,Orange,North Carolina,29,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-30,Orange,North Carolina,30,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-03-31,Orange,North Carolina,35,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-01,Orange,North Carolina,37,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-02,Orange,North Carolina,37,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-03,Orange,North Carolina,44,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-04,Orange,North Carolina,52,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-05,Orange,North Carolina,52,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-06,Orange,North Carolina,67,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-07,Orange,North Carolina,73,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-08,Orange,North Carolina,81,0,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-09,Orange,North Carolina,98,1,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-10,Orange,North Carolina,104,1,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-11,Orange,North Carolina,141,2,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-12,Orange,North Carolina,150,2,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-13,Orange,North Carolina,151,2,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-14,Orange,North Carolina,155,2,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-15,Orange,North Carolina,161,2,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-16,Orange,North Carolina,172,2,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-17,Orange,North Carolina,175,3,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-18,Orange,North Carolina,183,3,Orange County,NC,Durham-Chapel Hill,37,135
37135,2020-04-19,Orange,North Carolina,187,3,Orange County,NC,Durham-Chapel Hill,37,135
37137,2020-03-29,Pamlico,North Carolina,1,0,Pamlico County,NC,New Bern,37,137
37137,2020-03-30,Pamlico,North Carolina,1,0,Pamlico County,NC,New Bern,37,137
37137,2020-03-31,Pamlico,North Carolina,1,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-01,Pamlico,North Carolina,1,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-02,Pamlico,North Carolina,1,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-03,Pamlico,North Carolina,2,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-04,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-05,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-06,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-07,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-08,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-09,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-10,Pamlico,North Carolina,3,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-11,Pamlico,North Carolina,5,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-12,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-13,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-14,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-15,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-16,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-17,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-18,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37137,2020-04-19,Pamlico,North Carolina,6,0,Pamlico County,NC,New Bern,37,137
37139,2020-03-20,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-21,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-22,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-23,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-24,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-25,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-26,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-27,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-28,Pasquotank,North Carolina,1,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-29,Pasquotank,North Carolina,2,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-30,Pasquotank,North Carolina,2,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-03-31,Pasquotank,North Carolina,4,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-01,Pasquotank,North Carolina,4,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-02,Pasquotank,North Carolina,7,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-03,Pasquotank,North Carolina,7,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-04,Pasquotank,North Carolina,8,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-05,Pasquotank,North Carolina,8,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-06,Pasquotank,North Carolina,8,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-07,Pasquotank,North Carolina,9,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-08,Pasquotank,North Carolina,10,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-09,Pasquotank,North Carolina,10,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-10,Pasquotank,North Carolina,11,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-11,Pasquotank,North Carolina,15,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-12,Pasquotank,North Carolina,15,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-13,Pasquotank,North Carolina,15,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-14,Pasquotank,North Carolina,15,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-15,Pasquotank,North Carolina,15,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-16,Pasquotank,North Carolina,16,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-17,Pasquotank,North Carolina,20,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-18,Pasquotank,North Carolina,20,0,Pasquotank County,NC,Elizabeth City,37,139
37139,2020-04-19,Pasquotank,North Carolina,20,0,Pasquotank County,NC,Elizabeth City,37,139
37141,2020-04-05,Pender,North Carolina,1,0,Pender County,NC,Wilmington,37,141
37141,2020-04-06,Pender,North Carolina,2,0,Pender County,NC,Wilmington,37,141
37141,2020-04-07,Pender,North Carolina,2,0,Pender County,NC,Wilmington,37,141
37141,2020-04-08,Pender,North Carolina,2,0,Pender County,NC,Wilmington,37,141
37141,2020-04-09,Pender,North Carolina,3,0,Pender County,NC,Wilmington,37,141
37141,2020-04-10,Pender,North Carolina,4,0,Pender County,NC,Wilmington,37,141
37141,2020-04-11,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-12,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-13,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-14,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-15,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-16,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-17,Pender,North Carolina,5,0,Pender County,NC,Wilmington,37,141
37141,2020-04-18,Pender,North Carolina,6,0,Pender County,NC,Wilmington,37,141
37141,2020-04-19,Pender,North Carolina,7,0,Pender County,NC,Wilmington,37,141
37143,2020-03-28,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-03-29,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-03-30,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-03-31,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-04-01,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-04-02,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-04-03,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-04-04,Perquimans,North Carolina,1,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-04-05,Perquimans,North Carolina,2,0,Perquimans County,NC,Elizabeth City,37,143
37143,2020-04-06,Perquimans,North Carolina,2,0,Perquimans County,NC,Elizabeth City,37,143
