GeoArea_FIPS	GeoArea_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
39083	KnoxCounty	Arts, entertainment, and recreation	2003	7971
39083	KnoxCounty	Accommodation and food services	2003	29141
39083	KnoxCounty	Other services (except government and government enterprises)	2003	42112
39083	KnoxCounty	Government and government enterprises	2003	153053
39085	LakeCounty	Agriculture, forestry, fishing and hunting	2003	5740
39085	LakeCounty	Mining, quarrying, and oil and gas extraction	2003	27917
39085	LakeCounty	Utilities	2003	662198
39085	LakeCounty	Construction	2003	291293
39085	LakeCounty	Manufacturing	2003	2272176
39085	LakeCounty	Wholesale trade	2003	387484
39085	LakeCounty	Retail trade	2003	704179
39085	LakeCounty	Transportation and warehousing	2003	71717
39085	LakeCounty	Information	2003	105246
39085	LakeCounty	Finance and insurance	2003	355435
39085	LakeCounty	Real estate and rental and leasing	2003	797392
39085	LakeCounty	Professional and business services	2003	538060
39085	LakeCounty	Management of companies and enterprises	2003	106584
39085	LakeCounty	Administrative and support and waste management and remediation services	2003	177855
39085	LakeCounty	Educational services	2003	40615
39085	LakeCounty	Health care and social assistance	2003	457220
39085	LakeCounty	Arts, entertainment, and recreation	2003	44856
39085	LakeCounty	Accommodation and food services	2003	184790
39085	LakeCounty	Other services (except government and government enterprises)	2003	202578
39085	LakeCounty	Government and government enterprises	2003	728469
39087	LawrenceCounty	Agriculture, forestry, fishing and hunting	2003	898
39087	LawrenceCounty	Mining, quarrying, and oil and gas extraction	2003	7604
39087	LawrenceCounty	Utilities	2003	19017
39087	LawrenceCounty	Construction	2003	41382
39087	LawrenceCounty	Manufacturing	2003	53903
39087	LawrenceCounty	Wholesale trade	2003	9232
39087	LawrenceCounty	Retail trade	2003	93813
39087	LawrenceCounty	Transportation and warehousing	2003	52761
39087	LawrenceCounty	Information	2003	12269
39087	LawrenceCounty	Finance and insurance	2003	48942
39087	LawrenceCounty	Real estate and rental and leasing	2003	124985
39087	LawrenceCounty	Professional and business services	2003	32914
39087	LawrenceCounty	Management of companies and enterprises	2003	3489
39087	LawrenceCounty	Administrative and support and waste management and remediation services	2003	13386
39087	LawrenceCounty	Educational services	2003	1179
39087	LawrenceCounty	Health care and social assistance	2003	53671
39087	LawrenceCounty	Arts, entertainment, and recreation	2003	2105
39087	LawrenceCounty	Accommodation and food services	2003	21686
39087	LawrenceCounty	Other services (except government and government enterprises)	2003	34417
39087	LawrenceCounty	Government and government enterprises	2003	155460
39089	LickingCounty	Agriculture, forestry, fishing and hunting	2003	
39089	LickingCounty	Mining, quarrying, and oil and gas extraction	2003	14513
39089	LickingCounty	Utilities	2003	
39089	LickingCounty	Construction	2003	228230
39089	LickingCounty	Manufacturing	2003	725075
39089	LickingCounty	Wholesale trade	2003	87023
39089	LickingCounty	Retail trade	2003	474333
39089	LickingCounty	Transportation and warehousing	2003	139185
39089	LickingCounty	Information	2003	67398
39089	LickingCounty	Finance and insurance	2003	291644
39089	LickingCounty	Real estate and rental and leasing	2003	552293
39089	LickingCounty	Professional and business services	2003	
39089	LickingCounty	Management of companies and enterprises	2003	
39089	LickingCounty	Administrative and support and waste management and remediation services	2003	80869
39089	LickingCounty	Educational services	2003	57532
39089	LickingCounty	Health care and social assistance	2003	238496
39089	LickingCounty	Arts, entertainment, and recreation	2003	20674
39089	LickingCounty	Accommodation and food services	2003	102187
39089	LickingCounty	Other services (except government and government enterprises)	2003	122518
39089	LickingCounty	Government and government enterprises	2003	448593
39091	LoganCounty	Agriculture, forestry, fishing and hunting	2003	7716
39091	LoganCounty	Mining, quarrying, and oil and gas extraction	2003	3979
39091	LoganCounty	Utilities	2003	2370
39091	LoganCounty	Construction	2003	56615
39091	LoganCounty	Manufacturing	2003	803757
39091	LoganCounty	Wholesale trade	2003	34955
39091	LoganCounty	Retail trade	2003	89342
39091	LoganCounty	Transportation and warehousing	2003	84831
39091	LoganCounty	Information	2003	11279
39091	LoganCounty	Finance and insurance	2003	67944
39091	LoganCounty	Real estate and rental and leasing	2003	136621
39091	LoganCounty	Professional and business services	2003	98189
39091	LoganCounty	Management of companies and enterprises	2003	0
39091	LoganCounty	Administrative and support and waste management and remediation services	2003	58236
39091	LoganCounty	Educational services	2003	1280
39091	LoganCounty	Health care and social assistance	2003	75658
39091	LoganCounty	Arts, entertainment, and recreation	2003	7698
39091	LoganCounty	Accommodation and food services	2003	24907
39091	LoganCounty	Other services (except government and government enterprises)	2003	34740
39091	LoganCounty	Government and government enterprises	2003	125078
39093	LorainCounty	Agriculture, forestry, fishing and hunting	2003	13589
39093	LorainCounty	Mining, quarrying, and oil and gas extraction	2003	1522
39093	LorainCounty	Utilities	2003	159930
39093	LorainCounty	Construction	2003	366487
39093	LorainCounty	Manufacturing	2003	2229565
39093	LorainCounty	Wholesale trade	2003	238002
39093	LorainCounty	Retail trade	2003	579482
39093	LorainCounty	Transportation and warehousing	2003	146855
39093	LorainCounty	Information	2003	133936
39093	LorainCounty	Finance and insurance	2003	330495
39093	LorainCounty	Real estate and rental and leasing	2003	806125
39093	LorainCounty	Professional and business services	2003	397206
39093	LorainCounty	Management of companies and enterprises	2003	50738
39093	LorainCounty	Administrative and support and waste management and remediation services	2003	188589
39093	LorainCounty	Educational services	2003	109808
39093	LorainCounty	Health care and social assistance	2003	578980
39093	LorainCounty	Arts, entertainment, and recreation	2003	48835
39093	LorainCounty	Accommodation and food services	2003	152608
39093	LorainCounty	Other services (except government and government enterprises)	2003	229144
39093	LorainCounty	Government and government enterprises	2003	1002004
39095	LucasCounty	Agriculture, forestry, fishing and hunting	2003	30031
39095	LucasCounty	Mining, quarrying, and oil and gas extraction	2003	11877
39095	LucasCounty	Utilities	2003	186914
39095	LucasCounty	Construction	2003	736180
39095	LucasCounty	Manufacturing	2003	3898512
39095	LucasCounty	Wholesale trade	2003	895569
39095	LucasCounty	Retail trade	2003	1396828
39095	LucasCounty	Transportation and warehousing	2003	525825
39095	LucasCounty	Information	2003	498136
39095	LucasCounty	Finance and insurance	2003	935172
39095	LucasCounty	Real estate and rental and leasing	2003	2007369
39095	LucasCounty	Professional and business services	2003	1764113
39095	LucasCounty	Management of companies and enterprises	2003	247771
39095	LucasCounty	Administrative and support and waste management and remediation services	2003	684822
39095	LucasCounty	Educational services	2003	127944
39095	LucasCounty	Health care and social assistance	2003	1910187
39095	LucasCounty	Arts, entertainment, and recreation	2003	118444
39095	LucasCounty	Accommodation and food services	2003	421996
39095	LucasCounty	Other services (except government and government enterprises)	2003	441952
39095	LucasCounty	Government and government enterprises	2003	2096446
39097	MadisonCounty	Agriculture, forestry, fishing and hunting	2003	45573
39097	MadisonCounty	Mining, quarrying, and oil and gas extraction	2003	25
39097	MadisonCounty	Utilities	2003	95
39097	MadisonCounty	Construction	2003	65749
39097	MadisonCounty	Manufacturing	2003	264628
39097	MadisonCounty	Wholesale trade	2003	36205
39097	MadisonCounty	Retail trade	2003	87552
39097	MadisonCounty	Transportation and warehousing	2003	
39097	MadisonCounty	Information	2003	7726
39097	MadisonCounty	Finance and insurance	2003	34281
39097	MadisonCounty	Real estate and rental and leasing	2003	91417
39097	MadisonCounty	Professional and business services	2003	
39097	MadisonCounty	Management of companies and enterprises	2003	
39097	MadisonCounty	Administrative and support and waste management and remediation services	2003	19851
39097	MadisonCounty	Educational services	2003	1815
39097	MadisonCounty	Health care and social assistance	2003	45465
39097	MadisonCounty	Arts, entertainment, and recreation	2003	952
39097	MadisonCounty	Accommodation and food services	2003	20913
39097	MadisonCounty	Other services (except government and government enterprises)	2003	25527
39097	MadisonCounty	Government and government enterprises	2003	193566
39099	MahoningCounty	Agriculture, forestry, fishing and hunting	2003	843
39099	MahoningCounty	Mining, quarrying, and oil and gas extraction	2003	67636
39099	MahoningCounty	Utilities	2003	41626
39099	MahoningCounty	Construction	2003	360404
39099	MahoningCounty	Manufacturing	2003	761186
39099	MahoningCounty	Wholesale trade	2003	359355
39099	MahoningCounty	Retail trade	2003	697137
39099	MahoningCounty	Transportation and warehousing	2003	212070
39099	MahoningCounty	Information	2003	225507
39099	MahoningCounty	Finance and insurance	2003	474773
39099	MahoningCounty	Real estate and rental and leasing	2003	1321487
39099	MahoningCounty	Professional and business services	2003	503092
39099	MahoningCounty	Management of companies and enterprises	2003	70191
39099	MahoningCounty	Administrative and support and waste management and remediation services	2003	229472
39099	MahoningCounty	Educational services	2003	42611
39099	MahoningCounty	Health care and social assistance	2003	914657
39099	MahoningCounty	Arts, entertainment, and recreation	2003	30133
39099	MahoningCounty	Accommodation and food services	2003	191273
39099	MahoningCounty	Other services (except government and government enterprises)	2003	216148
39099	MahoningCounty	Government and government enterprises	2003	891654
39101	MarionCounty	Agriculture, forestry, fishing and hunting	2003	21683
39101	MarionCounty	Mining, quarrying, and oil and gas extraction	2003	2885
39101	MarionCounty	Utilities	2003	
39101	MarionCounty	Construction	2003	72508
39101	MarionCounty	Manufacturing	2003	636569
39101	MarionCounty	Wholesale trade	2003	
39101	MarionCounty	Retail trade	2003	135732
39101	MarionCounty	Transportation and warehousing	2003	46226
39101	MarionCounty	Information	2003	177050
39101	MarionCounty	Finance and insurance	2003	74726
39101	MarionCounty	Real estate and rental and leasing	2003	258808
39101	MarionCounty	Professional and business services	2003	74599
39101	MarionCounty	Management of companies and enterprises	2003	
39101	MarionCounty	Administrative and support and waste management and remediation services	2003	
39101	MarionCounty	Educational services	2003	2780
39101	MarionCounty	Health care and social assistance	2003	133952
39101	MarionCounty	Arts, entertainment, and recreation	2003	6174
39101	MarionCounty	Accommodation and food services	2003	36121
39101	MarionCounty	Other services (except government and government enterprises)	2003	44551
39101	MarionCounty	Government and government enterprises	2003	329561
39103	MedinaCounty	Agriculture, forestry, fishing and hunting	2003	
39103	MedinaCounty	Mining, quarrying, and oil and gas extraction	2003	11977
39103	MedinaCounty	Utilities	2003	2572
39103	MedinaCounty	Construction	2003	290632
39103	MedinaCounty	Manufacturing	2003	786103
39103	MedinaCounty	Wholesale trade	2003	271696
39103	MedinaCounty	Retail trade	2003	401725
39103	MedinaCounty	Transportation and warehousing	2003	
39103	MedinaCounty	Information	2003	69339
39103	MedinaCounty	Finance and insurance	2003	209049
39103	MedinaCounty	Real estate and rental and leasing	2003	407873
39103	MedinaCounty	Professional and business services	2003	519650
39103	MedinaCounty	Management of companies and enterprises	2003	199691
39103	MedinaCounty	Administrative and support and waste management and remediation services	2003	150806
39103	MedinaCounty	Educational services	2003	11143
39103	MedinaCounty	Health care and social assistance	2003	251835
39103	MedinaCounty	Arts, entertainment, and recreation	2003	33967
39103	MedinaCounty	Accommodation and food services	2003	99568
39103	MedinaCounty	Other services (except government and government enterprises)	2003	109394
39103	MedinaCounty	Government and government enterprises	2003	408117
39105	MeigsCounty	Agriculture, forestry, fishing and hunting	2003	
