	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Published_Value	Published_UOM	Estimated_Real_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type	Measure_Hierarchy_Level	GeoFIPS_Type	County_FIPS	County_Name	PZ_Name	WDB_Name	State_FIPS	State_Name	Region_FIPS	Region_Name	Nation_FIPS	Nation_Name
3736	" ""37199"""	Yancey, NC	BEA_CA5N_0082	  Private nonfarm earnings	2005.0	143953	N$	143953	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	2	CNTY	" ""37199"""	Yancey, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
3737	" ""37000"""	North Carolina	BEA_CA5N_2000	  Government and government enterprises	2005.0	40660095	N$	40660095	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37000"""	North Carolina			37000	North Carolina	95000	Southeast	0	USA
3738	" ""37001"""	Alamance, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	302391	N$	302391	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37001"""	Alamance, NC	Piedmont-Triad	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
3739	" ""37003"""	Alexander, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	76573	N$	76573	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37003"""	Alexander, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
3740	" ""37005"""	Alleghany, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	28930	N$	28930	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37005"""	Alleghany, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
3741	" ""37007"""	Anson, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	109858	N$	109858	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37007"""	Anson, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
3742	" ""37009"""	Ashe, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	53152	N$	53152	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37009"""	Ashe, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
3743	" ""37011"""	Avery, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	55334	N$	55334	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37011"""	Avery, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
3744	" ""37013"""	Beaufort, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	131283	N$	131283	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37013"""	Beaufort, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
3745	" ""37015"""	Bertie, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	46145	N$	46145	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37015"""	Bertie, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
3746	" ""37017"""	Bladen, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	106717	N$	106717	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37017"""	Bladen, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
3747	" ""37019"""	Brunswick, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	216969	N$	216969	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37019"""	Brunswick, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
3748	" ""37021"""	Buncombe, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	828767	N$	828767	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37021"""	Buncombe, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
3749	" ""37023"""	Burke, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	362287	N$	362287	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37023"""	Burke, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
3750	" ""37025"""	Cabarrus, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	576697	N$	576697	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37025"""	Cabarrus, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
3751	" ""37027"""	Caldwell, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	177118	N$	177118	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37027"""	Caldwell, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
3752	" ""37029"""	Camden, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	19298	N$	19298	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37029"""	Camden, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3753	" ""37031"""	Carteret, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	232725	N$	232725	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37031"""	Carteret, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3754	" ""37033"""	Caswell, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	63393	N$	63393	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37033"""	Caswell, NC	Piedmont-Triad	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
3755	" ""37035"""	Catawba, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	464342	N$	464342	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37035"""	Catawba, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	0	USA
3756	" ""37037"""	Chatham, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	110652	N$	110652	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37037"""	Chatham, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
3757	" ""37039"""	Cherokee, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	70056	N$	70056	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37039"""	Cherokee, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
3758	" ""37041"""	Chowan, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	41642	N$	41642	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37041"""	Chowan, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3759	" ""37043"""	Clay, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	21403	N$	21403	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37043"""	Clay, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
3760	" ""37045"""	Cleveland, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	248907	N$	248907	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37045"""	Cleveland, NC	Southwest	Region C	37000	North Carolina	95000	Southeast	0	USA
3761	" ""37047"""	Columbus, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	155785	N$	155785	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37047"""	Columbus, NC	South Central	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
3762	" ""37049"""	Craven, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	1233651	N$	1233651	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37049"""	Craven, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3763	" ""37051"""	Cumberland, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	5190541	N$	5190541	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37051"""	Cumberland, NC	South Central	Cumberland County	37000	North Carolina	95000	Southeast	0	USA
3764	" ""37053"""	Currituck, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	52879	N$	52879	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37053"""	Currituck, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3765	" ""37055"""	Dare, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	148053	N$	148053	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37055"""	Dare, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3766	" ""37057"""	Davidson, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	300918	N$	300918	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37057"""	Davidson, NC	Piedmont-Triad	DavidsonWorks, Inc.	37000	North Carolina	95000	Southeast	0	USA
3767	" ""37059"""	Davie, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	70098	N$	70098	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37059"""	Davie, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
3768	" ""37061"""	Duplin, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	162160	N$	162160	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37061"""	Duplin, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3769	" ""37063"""	Durham, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	1136202	N$	1136202	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37063"""	Durham, NC	North Central	Durham	37000	North Carolina	95000	Southeast	0	USA
3770	" ""37065"""	Edgecombe, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	227067	N$	227067	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37065"""	Edgecombe, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	0	USA
3771	" ""37067"""	Forsyth, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	914210	N$	914210	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37067"""	Forsyth, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
3772	" ""37069"""	Franklin, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	110199	N$	110199	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37069"""	Franklin, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
3773	" ""37071"""	Gaston, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	441446	N$	441446	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37071"""	Gaston, NC	Southwest	Gaston County	37000	North Carolina	95000	Southeast	0	USA
3774	" ""37073"""	Gates, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	26909	N$	26909	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37073"""	Gates, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3775	" ""37075"""	Graham, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	21651	N$	21651	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37075"""	Graham, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
3776	" ""37077"""	Granville, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	385412	N$	385412	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37077"""	Granville, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
3777	" ""37079"""	Greene, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	65029	N$	65029	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37079"""	Greene, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3778	" ""37081"""	Guilford, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	1710681	N$	1710681	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37081"""	Guilford, NC	Piedmont-Triad	Greensboro/High Point/Guilford	37000	North Carolina	95000	Southeast	0	USA
3779	" ""37083"""	Halifax, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	221326	N$	221326	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37083"""	Halifax, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	0	USA
3780	" ""37085"""	Harnett, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	228569	N$	228569	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37085"""	Harnett, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
3781	" ""37087"""	Haywood, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	175083	N$	175083	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37087"""	Haywood, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
3782	" ""37089"""	Henderson, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	251227	N$	251227	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37089"""	Henderson, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
3783	" ""37091"""	Hertford, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	72914	N$	72914	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37091"""	Hertford, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
3784	" ""37093"""	Hoke, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	95474	N$	95474	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37093"""	Hoke, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
3785	" ""37095"""	Hyde, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	32356	N$	32356	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37095"""	Hyde, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3786	" ""37097"""	Iredell, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	393412	N$	393412	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37097"""	Iredell, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
3787	" ""37099"""	Jackson, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	246281	N$	246281	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37099"""	Jackson, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
3788	" ""37101"""	Johnston, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	360140	N$	360140	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37101"""	Johnston, NC	North Central		37000	North Carolina	95000	Southeast	0	USA
3789	" ""37103"""	Jones, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	23942	N$	23942	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37103"""	Jones, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3790	" ""37105"""	Lee, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	145540	N$	145540	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37105"""	Lee, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	0	USA
3791	" ""37107"""	Lenoir, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	298826	N$	298826	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37107"""	Lenoir, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3792	" ""37109"""	Lincoln, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	163001	N$	163001	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37109"""	Lincoln, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	0	USA
3793	" ""37111"""	McDowell, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	109471	N$	109471	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37111"""	McDowell, NC	Northwest	Region C	37000	North Carolina	95000	Southeast	0	USA
3794	" ""37113"""	Macon, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	75241	N$	75241	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37113"""	Macon, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	0	USA
3795	" ""37115"""	Madison, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	39470	N$	39470	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37115"""	Madison, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	0	USA
3796	" ""37117"""	Martin, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	73530	N$	73530	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37117"""	Martin, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
3797	" ""37119"""	Mecklenburg, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	3557611	N$	3557611	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37119"""	Mecklenburg, NC	Southwest		37000	North Carolina	95000	Southeast	0	USA
3798	" ""37121"""	Mitchell, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	51958	N$	51958	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37121"""	Mitchell, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	0	USA
3799	" ""37123"""	Montgomery, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	81477	N$	81477	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37123"""	Montgomery, NC	South Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
3800	" ""37125"""	Moore, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	196240	N$	196240	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37125"""	Moore, NC	South Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
3801	" ""37127"""	Nash, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	289324	N$	289324	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37127"""	Nash, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	0	USA
3802	" ""37129"""	New Hanover, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	933796	N$	933796	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37129"""	New Hanover, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
3803	" ""37131"""	Northampton, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	65322	N$	65322	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37131"""	Northampton, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	0	USA
3804	" ""37133"""	Onslow, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	2845511	N$	2845511	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37133"""	Onslow, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3805	" ""37135"""	Orange, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	1877076	N$	1877076	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37135"""	Orange, NC	North Central	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
3806	" ""37137"""	Pamlico, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	37381	N$	37381	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37137"""	Pamlico, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	0	USA
3807	" ""37139"""	Pasquotank, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	323565	N$	323565	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37139"""	Pasquotank, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3808	" ""37141"""	Pender, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	111583	N$	111583	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37141"""	Pender, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	0	USA
3809	" ""37143"""	Perquimans, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	30879	N$	30879	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37143"""	Perquimans, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	0	USA
3810	" ""37145"""	Person, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	94633	N$	94633	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37145"""	Person, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	0	USA
3811	" ""37147"""	Pitt, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	1136614	N$	1136614	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37147"""	Pitt, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	0	USA
3812	" ""37149"""	Polk, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	37921	N$	37921	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37149"""	Polk, NC	Western	Region C	37000	North Carolina	95000	Southeast	0	USA
3813	" ""37151"""	Randolph, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	280365	N$	280365	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37151"""	Randolph, NC	Piedmont-Triad	Regional Partnership	37000	North Carolina	95000	Southeast	0	USA
3814	" ""37153"""	Richmond, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	133804	N$	133804	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37153"""	Richmond, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	0	USA
3815	" ""37155"""	Robeson, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	387283	N$	387283	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37155"""	Robeson, NC			37000	North Carolina	95000	Southeast	0	USA
3816	" ""37157"""	Rockingham, NC	BEA_CA5N_2000	  Government and government enterprises	2005.0	208210	N$	208210	Real 2012 Chained Dollars	R$	-3	YR	The Year 2005	01/1/2005 0:00	Level	3	CNTY	" ""37157"""	Rockingham, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	0	USA
