Region Code	Region Name	Measure Name	Date	Estimated Value
42025	Carbon County, PA	Homeownership Rate	2009-01-01	81.30922312135009
56007	Carbon County, WY	Homeownership Rate	2009-01-01	74.40721829754494
30009	Carbon County, MT	Homeownership Rate	2009-01-01	76.23824451410658
49007	Carbon County, UT	Homeownership Rate	2009-01-01	74.63729746902467
16029	Caribou County, ID	Homeownership Rate	2009-01-01	78.27376538632656
21039	Carlisle County, KY	Homeownership Rate	2009-01-01	84.52615021627999
27017	Carlton County, MN	Homeownership Rate	2009-01-01	85.36349151801056
51033	Caroline County, VA	Homeownership Rate	2009-01-01	83.32445796880943
24011	Caroline County, MD	Homeownership Rate	2009-01-01	75.40881676304171
29033	Carroll County, MO	Homeownership Rate	2009-01-01	78.45416539206688
51035	Carroll County, VA	Homeownership Rate	2009-01-01	75.40075271814887
39019	Carroll County, OH	Homeownership Rate	2009-01-01	83.97572402044293
17015	Carroll County, IL	Homeownership Rate	2009-01-01	79.2638036809816
21041	Carroll County, KY	Homeownership Rate	2009-01-01	63.717579250720455
33003	Carroll County, NH	Homeownership Rate	2009-01-01	84.506744471225
18015	Carroll County, IN	Homeownership Rate	2009-01-01	78.62318840579711
47017	Carroll County, TN	Homeownership Rate	2009-01-01	76.317952750277
19027	Carroll County, IA	Homeownership Rate	2009-01-01	80.10824058000613
13045	Carroll County, GA	Homeownership Rate	2009-01-01	69.39659962218025
24013	Carroll County, MD	Homeownership Rate	2009-01-01	87.37822463612817
28015	Carroll County, MS	Homeownership Rate	2009-01-01	84.14092469210578
05015	Carroll County, AR	Homeownership Rate	2009-01-01	71.65181068884496
48065	Carson County, TX	Homeownership Rate	2009-01-01	83.77164849262347
32510	Carson City, NV	Homeownership Rate	2009-01-01	61.842998403933294
29035	Carter County, MO	Homeownership Rate	2009-01-01	74.43915703602991
30011	Carter County, MT	Homeownership Rate	2009-01-01	80.24
47019	Carter County, TN	Homeownership Rate	2009-01-01	75.75852634147192
40019	Carter County, OK	Homeownership Rate	2009-01-01	71.44064674136847
21043	Carter County, KY	Homeownership Rate	2009-01-01	78.35745800758572
37031	Carteret County, NC	Homeownership Rate	2009-01-01	75.99891274802935
27019	Carver County, MN	Homeownership Rate	2009-01-01	85.94329820394834
30013	Cascade County, MT	Homeownership Rate	2009-01-01	70.4390451832907
21045	Casey County, KY	Homeownership Rate	2009-01-01	86.90506012024048
31025	Cass County, NE	Homeownership Rate	2009-01-01	83.82131835087442
29037	Cass County, MO	Homeownership Rate	2009-01-01	80.36260036260036
48067	Cass County, TX	Homeownership Rate	2009-01-01	73.25733572117372
27021	Cass County, MN	Homeownership Rate	2009-01-01	84.74636145259291
38017	Cass County, ND	Homeownership Rate	2009-01-01	63.27999329120003
18017	Cass County, IN	Homeownership Rate	2009-01-01	76.98750297233745
17017	Cass County, IL	Homeownership Rate	2009-01-01	73.90763489348468
19029	Cass County, IA	Homeownership Rate	2009-01-01	73.8687443811807
26027	Cass County, MI	Homeownership Rate	2009-01-01	82.30490748189864
16031	Cassia County, ID	Homeownership Rate	2009-01-01	70.61536998287997
48069	Castro County, TX	Homeownership Rate	2009-01-01	73.12614259597807
37033	Caswell County, NC	Homeownership Rate	2009-01-01	76.98585671226525
22025	Catahoula Parish, LA	Homeownership Rate	2009-01-01	74.6347808685211
37035	Catawba County, NC	Homeownership Rate	2009-01-01	74.23426598528903
13047	Catoosa County, GA	Homeownership Rate	2009-01-01	77.20797720797721
35003	Catron County, NM	Homeownership Rate	2009-01-01	87.80058651026394
36009	Cattaraugus County, NY	Homeownership Rate	2009-01-01	75.96617576705758
38019	Cavalier County, ND	Homeownership Rate	2009-01-01	84.52101279039415
36011	Cayuga County, NY	Homeownership Rate	2009-01-01	74.87165013574175
24015	Cecil County, MD	Homeownership Rate	2009-01-01	77.51064439531646
29039	Cedar County, MO	Homeownership Rate	2009-01-01	74.48511753147514
19031	Cedar County, IA	Homeownership Rate	2009-01-01	80.4895809993278
31027	Cedar County, NE	Homeownership Rate	2009-01-01	80.48809810050493
42027	Centre County, PA	Homeownership Rate	2009-01-01	64.4054792768889
19033	Cerro Gordo County, IA	Homeownership Rate	2009-01-01	76.222269074894
08015	Chaffee County, CO	Homeownership Rate	2009-01-01	73.72629949696892
01017	Chambers County, AL	Homeownership Rate	2009-01-01	73.05673800221587
48071	Chambers County, TX	Homeownership Rate	2009-01-01	83.46747728764379
17019	Champaign County, IL	Homeownership Rate	2009-01-01	60.02924434696328
39021	Champaign County, OH	Homeownership Rate	2009-01-01	77.67231870302439
29041	Chariton County, MO	Homeownership Rate	2009-01-01	81.67352537722908
24017	Charles County, MD	Homeownership Rate	2009-01-01	84.11378807366478
51036	Charles City County, VA	Homeownership Rate	2009-01-01	87.40554156171285
46023	Charles Mix County, SD	Homeownership Rate	2009-01-01	64.88256549232159
45019	Charleston County, SC	Homeownership Rate	2009-01-01	63.394131594192515
26029	Charlevoix County, MI	Homeownership Rate	2009-01-01	82.67007471490365
12015	Charlotte County, FL	Homeownership Rate	2009-01-01	82.7607537734252
51037	Charlotte County, VA	Homeownership Rate	2009-01-01	76.21291015786429
51540	Charlottesville City, VA	Homeownership Rate	2009-01-01	43.08088768795817
13049	Charlton County, GA	Homeownership Rate	2009-01-01	70.56812468577175
31029	Chase County, NE	Homeownership Rate	2009-01-01	81.44846796657382
20017	Chase County, KS	Homeownership Rate	2009-01-01	80.17421602787456
37037	Chatham County, NC	Homeownership Rate	2009-01-01	80.706771860618
13051	Chatham County, GA	Homeownership Rate	2009-01-01	60.28094310694899
13053	Chattahoochee County, GA	Homeownership Rate	2009-01-01	30.45982923567534
13055	Chattooga County, GA	Homeownership Rate	2009-01-01	72.24857685009488
36013	Chautauqua County, NY	Homeownership Rate	2009-01-01	72.84260377299314
20019	Chautauqua County, KS	Homeownership Rate	2009-01-01	79.93861607142857
35005	Chaves County, NM	Homeownership Rate	2009-01-01	68.6866155414098
47021	Cheatham County, TN	Homeownership Rate	2009-01-01	80.24704119075922
26031	Cheboygan County, MI	Homeownership Rate	2009-01-01	81.39332145699882
53007	Chelan County, WA	Homeownership Rate	2009-01-01	68.66914455297203
36015	Chemung County, NY	Homeownership Rate	2009-01-01	71.0991065863287
36017	Chenango County, NY	Homeownership Rate	2009-01-01	79.95055524033395
19035	Cherokee County, IA	Homeownership Rate	2009-01-01	80.53182214472537
37039	Cherokee County, NC	Homeownership Rate	2009-01-01	80.60433783731163
01019	Cherokee County, AL	Homeownership Rate	2009-01-01	80.8551585641369
45021	Cherokee County, SC	Homeownership Rate	2009-01-01	71.91437172482998
20021	Cherokee County, KS	Homeownership Rate	2009-01-01	77.26992263515116
40021	Cherokee County, OK	Homeownership Rate	2009-01-01	65.77012648979405
13057	Cherokee County, GA	Homeownership Rate	2009-01-01	81.22593677810335
48073	Cherokee County, TX	Homeownership Rate	2009-01-01	73.76718927914513
31031	Cherry County, NE	Homeownership Rate	2009-01-01	64.37753125550273
51550	Chesapeake City, VA	Homeownership Rate	2009-01-01	77.49766529914372
33005	Cheshire County, NH	Homeownership Rate	2009-01-01	76.48858749586503
45023	Chester County, SC	Homeownership Rate	2009-01-01	74.6063786838918
42029	Chester County, PA	Homeownership Rate	2009-01-01	82.06573469757141
47023	Chester County, TN	Homeownership Rate	2009-01-01	78.02336386565777
51041	Chesterfield County, VA	Homeownership Rate	2009-01-01	81.02466922283953
45025	Chesterfield County, SC	Homeownership Rate	2009-01-01	73.76034511054323
20023	Cheyenne County, KS	Homeownership Rate	2009-01-01	75.31714389271475
08017	Cheyenne County, CO	Homeownership Rate	2009-01-01	83.32203389830508
31033	Cheyenne County, NE	Homeownership Rate	2009-01-01	75.76100370218018
19037	Chickasaw County, IA	Homeownership Rate	2009-01-01	85.94301454764569
28017	Chickasaw County, MS	Homeownership Rate	2009-01-01	71.56777825898656
05017	Chicot County, AR	Homeownership Rate	2009-01-01	57.88826423049894
48075	Childress County, TX	Homeownership Rate	2009-01-01	74.05927405927406
01021	Chilton County, AL	Homeownership Rate	2009-01-01	77.14177227205847
55017	Chippewa County, WI	Homeownership Rate	2009-01-01	79.37036219456284
27023	Chippewa County, MN	Homeownership Rate	2009-01-01	80.59701492537313
26033	Chippewa County, MI	Homeownership Rate	2009-01-01	74.34692217300913
27025	Chisago County, MN	Homeownership Rate	2009-01-01	89.24822574476224
50007	Chittenden County, VT	Homeownership Rate	2009-01-01	72.32067392655821
01023	Choctaw County, AL	Homeownership Rate	2009-01-01	82.17807528971424
28019	Choctaw County, MS	Homeownership Rate	2009-01-01	80.31885651456845
40023	Choctaw County, OK	Homeownership Rate	2009-01-01	69.06968760727771
30015	Chouteau County, MT	Homeownership Rate	2009-01-01	66.25672559569563
37041	Chowan County, NC	Homeownership Rate	2009-01-01	68.40467464214093
29043	Christian County, MO	Homeownership Rate	2009-01-01	77.02029290440464
17021	Christian County, IL	Homeownership Rate	2009-01-01	78.94688476383018
21047	Christian County, KY	Homeownership Rate	2009-01-01	53.24097385718757
32001	Churchill County, NV	Homeownership Rate	2009-01-01	67.19767394242189
35006	Cibola County, NM	Homeownership Rate	2009-01-01	70.24326153601147
40025	Cimarron County, OK	Homeownership Rate	2009-01-01	69.75867269984917
12017	Citrus County, FL	Homeownership Rate	2009-01-01	84.16000945053972
41005	Clackamas County, OR	Homeownership Rate	2009-01-01	74.99001798103282
22027	Claiborne Parish, LA	Homeownership Rate	2009-01-01	73.94511263206857
28021	Claiborne County, MS	Homeownership Rate	2009-01-01	71.45200984413454
47025	Claiborne County, TN	Homeownership Rate	2009-01-01	80.04
53009	Clallam County, WA	Homeownership Rate	2009-01-01	73.33842627960276
26035	Clare County, MI	Homeownership Rate	2009-01-01	81.49645437073364
45027	Clarendon County, SC	Homeownership Rate	2009-01-01	74.83509765436467
42031	Clarion County, PA	Homeownership Rate	2009-01-01	75.48247604302912
53011	Clark County, WA	Homeownership Rate	2009-01-01	71.17749372045455
46025	Clark County, SD	Homeownership Rate	2009-01-01	86.00682593856655
05019	Clark County, AR	Homeownership Rate	2009-01-01	70.20616387924687
17023	Clark County, IL	Homeownership Rate	2009-01-01	78.75115349123347
16033	Clark County, ID	Homeownership Rate	2009-01-01	66.76829268292683
29045	Clark County, MO	Homeownership Rate	2009-01-01	80.18973214285714
18019	Clark County, IN	Homeownership Rate	2009-01-01	73.39045854562298
39023	Clark County, OH	Homeownership Rate	2009-01-01	72.3848181108053
32003	Clark County, NV	Homeownership Rate	2009-01-01	60.087648964675736
21049	Clark County, KY	Homeownership Rate	2009-01-01	65.85731669355067
20025	Clark County, KS	Homeownership Rate	2009-01-01	82.38341968911918
55019	Clark County, WI	Homeownership Rate	2009-01-01	83.75373179796503
28023	Clarke County, MS	Homeownership Rate	2009-01-01	76.95303417809811
51043	Clarke County, VA	Homeownership Rate	2009-01-01	75.94472645234066
19039	Clarke County, IA	Homeownership Rate	2009-01-01	82.26490953763681
01025	Clarke County, AL	Homeownership Rate	2009-01-01	79.81323495503804
13059	Clarke County, GA	Homeownership Rate	2009-01-01	44.50792675315198
41007	Clatsop County, OR	Homeownership Rate	2009-01-01	63.76479145103085
20027	Clay County, KS	Homeownership Rate	2009-01-01	78.77719703415583
12019	Clay County, FL	Homeownership Rate	2009-01-01	78.77308892574995
17025	Clay County, IL	Homeownership Rate	2009-01-01	80.80868588543618
01027	Clay County, AL	Homeownership Rate	2009-01-01	76.75424543415572
31035	Clay County, NE	Homeownership Rate	2009-01-01	79.95110024449878
29047	Clay County, MO	Homeownership Rate	2009-01-01	76.37400525560506
13061	Clay County, GA	Homeownership Rate	2009-01-01	77.03679369250985
21051	Clay County, KY	Homeownership Rate	2009-01-01	81.35600726274302
05021	Clay County, AR	Homeownership Rate	2009-01-01	74.24346415423972
19041	Clay County, IA	Homeownership Rate	2009-01-01	76.09686960808479
37043	Clay County, NC	Homeownership Rate	2009-01-01	82.74216967434143
18021	Clay County, IN	Homeownership Rate	2009-01-01	77.71689497716895
48077	Clay County, TX	Homeownership Rate	2009-01-01	85.33177064551028
28025	Clay County, MS	Homeownership Rate	2009-01-01	69.39635930757403
47027	Clay County, TN	Homeownership Rate	2009-01-01	79.30857216296106
27027	Clay County, MN	Homeownership Rate	2009-01-01	75.73862071678666
54015	Clay County, WV	Homeownership Rate	2009-01-01	81.49421694279462
46027	Clay County, SD	Homeownership Rate	2009-01-01	63.467283415245255
13063	Clayton County, GA	Homeownership Rate	2009-01-01	62.78892280854775
19043	Clayton County, IA	Homeownership Rate	2009-01-01	78.87999064710353
08019	Clear Creek County, CO	Homeownership Rate	2009-01-01	81.78438661710037
42033	Clearfield County, PA	Homeownership Rate	2009-01-01	78.73527668238872
16035	Clearwater County, ID	Homeownership Rate	2009-01-01	77.18147224773652
27029	Clearwater County, MN	Homeownership Rate	2009-01-01	81.24295201102619
05023	Cleburne County, AR	Homeownership Rate	2009-01-01	76.99351235936602
01029	Cleburne County, AL	Homeownership Rate	2009-01-01	77.73753134577876
39025	Clermont County, OH	Homeownership Rate	2009-01-01	79.02975764820103
37045	Cleveland County, NC	Homeownership Rate	2009-01-01	69.47709895795305
40027	Cleveland County, OK	Homeownership Rate	2009-01-01	70.17381484843787
05025	Cleveland County, AR	Homeownership Rate	2009-01-01	76.33835457705678
13065	Clinch County, GA	Homeownership Rate	2009-01-01	70.33285094066571
42035	Clinton County, PA	Homeownership Rate	2009-01-01	74.59181000611194
29049	Clinton County, MO	Homeownership Rate	2009-01-01	79.86223862238623
36019	Clinton County, NY	Homeownership Rate	2009-01-01	76.27526015441424
39027	Clinton County, OH	Homeownership Rate	2009-01-01	72.29241877256317
19045	Clinton County, IA	Homeownership Rate	2009-01-01	79.46141895390988
26037	Clinton County, MI	Homeownership Rate	2009-01-01	86.56984665333218
21053	Clinton County, KY	Homeownership Rate	2009-01-01	71.1120534294498
18023	Clinton County, IN	Homeownership Rate	2009-01-01	74.80703453703424
17027	Clinton County, IL	Homeownership Rate	2009-01-01	81.95070948469007
20029	Cloud County, KS	Homeownership Rate	2009-01-01	80.71347678369196
28027	Coahoma County, MS	Homeownership Rate	2009-01-01	58.299744850793175
40029	Coal County, OK	Homeownership Rate	2009-01-01	73.00861614207842
13067	Cobb County, GA	Homeownership Rate	2009-01-01	72.74434498167321
04003	Cochise County, AZ	Homeownership Rate	2009-01-01	69.80498089339834
48079	Cochran County, TX	Homeownership Rate	2009-01-01	72.95660948536832
47029	Cocke County, TN	Homeownership Rate	2009-01-01	76.02792202264408
04005	Coconino County, AZ	Homeownership Rate	2009-01-01	64.25584497418146
46029	Codington County, SD	Homeownership Rate	2009-01-01	70.33435357018325
47031	Coffee County, TN	Homeownership Rate	2009-01-01	72.02073552425665
13069	Coffee County, GA	Homeownership Rate	2009-01-01	70.34949564118097
01031	Coffee County, AL	Homeownership Rate	2009-01-01	67.68385718645102
20031	Coffey County, KS	Homeownership Rate	2009-01-01	82.30808337569904
48081	Coke County, TX	Homeownership Rate	2009-01-01	69.4753086419753
01033	Colbert County, AL	Homeownership Rate	2009-01-01	74.32244935713625
29051	Cole County, MO	Homeownership Rate	2009-01-01	73.69462365591399
48083	Coleman County, TX	Homeownership Rate	2009-01-01	64.36879088926581
17029	Coles County, IL	Homeownership Rate	2009-01-01	66.15919360444907
31037	Colfax County, NE	Homeownership Rate	2009-01-01	83.1133773245351
35007	Colfax County, NM	Homeownership Rate	2009-01-01	68.07103867148459
45029	Colleton County, SC	Homeownership Rate	2009-01-01	73.94411454718389
12021	Collier County, FL	Homeownership Rate	2009-01-01	73.49560513860716
48085	Collin County, TX	Homeownership Rate	2009-01-01	76.61674636786316
48087	Collingsworth County, TX	Homeownership Rate	2009-01-01	79.05111927831608
51570	Colonial Heights City, VA	Homeownership Rate	2009-01-01	68.35621856811889
48089	Colorado County, TX	Homeownership Rate	2009-01-01	76.61755922755326
13071	Colquitt County, GA	Homeownership Rate	2009-01-01	61.272163726696746
41009	Columbia County, OR	Homeownership Rate	2009-01-01	78.93651252011055
42037	Columbia County, PA	Homeownership Rate	2009-01-01	74.21272520105025
53013	Columbia County, WA	Homeownership Rate	2009-01-01	76.0694514343231
36021	Columbia County, NY	Homeownership Rate	2009-01-01	75.74012871803792
55021	Columbia County, WI	Homeownership Rate	2009-01-01	78.57962778269133
13073	Columbia County, GA	Homeownership Rate	2009-01-01	83.72335183480695
05027	Columbia County, AR	Homeownership Rate	2009-01-01	71.02405135646133
12023	Columbia County, FL	Homeownership Rate	2009-01-01	71.91509433962264
39029	Columbiana County, OH	Homeownership Rate	2009-01-01	78.29522464404322
37047	Columbus County, NC	Homeownership Rate	2009-01-01	72.60481021746112
06011	Colusa County, CA	Homeownership Rate	2009-01-01	63.48093605003026
48091	Comal County, TX	Homeownership Rate	2009-01-01	78.70434384646094
40031	Comanche County, OK	Homeownership Rate	2009-01-01	58.154119213134145
