GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39127	Perry, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	273061	297244	305576	310698	317169	327132	316348	317696	316231	339641	356835	349898	370635	370957	351532	373768	451636	483050	484991
 39129	Pickaway, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	763741	731707	747868	789237	758935	799465	832377	837128	842764	893556	961580	927615	978165	935128	930886	943434	1012152	1067734	1061677
 39131	Pike, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	476936	454924	469058	485288	481381	495146	519427	539410	539699	576373	586636	593734	687694	687530	694858	686934	750230	785819	784951
 39133	Portage, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2436575	2525791	2593246	2660463	2843935	2963322	2978979	3008181	2855225	2971719	3139860	3288836	3383402	3524042	3686909	3618023	3740682	3816864	3926394
 39135	Preble, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	470879	475660	492631	525111	535308	550212	549690	548294	512267	541998	581494	595275	615676	617673	603664	630635	671681	726701	731606
 39137	Putnam, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	489338	501358	531144	620254	659779	693995	657818	742429	636573	674813	702633	709416	730004	731818	757928	729932	749576	777720	783777
 39139	Richland, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	2543816	2631089	2689128	2759325	2748039	2816709	2758613	2757884	2547107	2556926	2649293	2678711	2725375	2811001	2818286	2824874	2946972	3085613	3108036
 39141	Ross, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1195100	1258270	1268805	1324279	1351961	1395319	1435816	1453051	1429798	1463384	1590431	1632954	1655537	1703234	1768462	1761910	1844430	1947069	2012986
 39143	Sandusky, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	1084658	1115711	1160572	1211328	1206380	1245863	1294146	1274623	1238848	1332293	1380247	1403801	1486900	1494140	1530133	1531625	1589850	1614992	1609760
 39145	Scioto, OH	3.0	CAINC5N	35.0	...	Earnings by place of work	Thousands of dollars	944565	980552	1021342	1061223	1060400	1096801	1173902	1224580	1196962	1261986	1289281	1313825	1358730	1430283	1574415	1496816	1529837	1573841	1628761
