GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 39141	Ross, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	1241	1440	2330	1453	1364	1318	1430	1577	1881	2178	2146	2373	2305	2219	2967	3178	3020
 39143	Sandusky, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1564	1915	1505	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39145	Scioto, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	689	660	1067	2041	1630	1590	1071	615	1201	1192	(D)	(D)	(D)	(D)	(D)	1231	(D)	(D)	(D)
 39147	Seneca, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	2118	2279	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2441
 39149	Shelby, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1203	1275	1691	1872	2009	2224	2562	3311	3638
 39151	Stark, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	909	801	(D)	(D)	1460	(D)	1095	1223	1433	1810	2529	3004	1193	1141	(D)	(D)
 39153	Summit, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	717	631	728	641	551	586	586	987	725	645	615	635	679	987
 39155	Trumbull, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	506	543	630	769	726	368	437	726	921	1055	1132	1567	1577	1696	1474	1374	1584	1808	1875
 39157	Tuscarawas, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	1742	2105	2138	2678	328	383	513	582	714	855	980	1372	1264	1514	1839	1810	1753	1935	2117
 39159	Union, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	20113	23778	(D)	(D)
 39161	Van Wert, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39163	Vinton, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	1567	1607	2030	2295	(D)	1998	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 39165	Warren, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	843	851	1243	1447	1577	1731	1767	1872	1887	1750	1561	1799	1895	1924	2006	2017	2144	2317	2893
 39167	Washington, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	1951	1817	1785	2314	166	332	530	995	641	511	607	(D)	336	363	(D)	(D)	391	415	440
 39169	Wayne, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	1501	1614	1699	2069	2138	2816	3329	4501	6657	8112	9770	11881	12576	13520	13789	14506	14659	15837	17465
 39171	Williams, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	298	256	(D)	(D)	(D)	(D)	863	1153	1447	1446	(D)	(D)	(D)	(D)	(D)	(D)
 39173	Wood, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	2014	(D)	(D)	(D)	(D)	(D)	7398	8226	9043	(D)	9744	11273	12144	10948	11014	10439	11444	11506	10056
 39175	Wyandot, OH	3.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3437	3752	2127
