GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39127"""	Perry, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39129"""	Pickaway, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	129	161	173	207	(D)	237	277	(D)	203	(D)	(D)	(D)	166	138	(D)	(D)	(D)
" ""39131"""	Pike, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	606	705	759	790	502	(D)	(D)	702	736	(D)	(D)	(D)	659	697	734	648	(D)	(D)	(D)
" ""39133"""	Portage, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	20947	23034	24420	25192	24204	25375	27548	28986	29515	31354	30426	31719	31989	31781	30707	29741	27891	26041	25968
" ""39135"""	Preble, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	147	142	(D)	(D)	(D)	(D)	211	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	207	357	671	717
" ""39137"""	Putnam, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	2362	(D)	2658	2632	2534	2623	2689	2788	2835	2962	3008	2987	3115	2818	3152	(D)	3250	3490
" ""39139"""	Richland, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	6882	7769	8491	9420	9887	10518	10812	11051	12147	13613	15934	14929	14390	14325	14794	13925	12442	17380	19004
" ""39141"""	Ross, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	3320	3420	3356	3531	3580	3661	3502	3715	4759	5370	6533	5978	5441	5196	3938	4150	2759	2598	2676
" ""39143"""	Sandusky, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""39145"""	Scioto, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	2463	3878	4332	4717	4814	4656	5281	5870	6774	7460	7998	8275	5985	6095	5453	5710	5127	4728	5122
" ""39147"""	Seneca, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	26359	27142	27698	29187	32103	34709	34819	37197	42600	47217	51187	47931	50591	56914	57490	57587	57074	56612	57016
" ""39149"""	Shelby, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	4081	4422	4294	4313	4414
" ""39151"""	Stark, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	71967	77557	82680	91593	97625	103368	109700	115857	125089	129318	131319	133744	135947	139593	137902	140486	135372	142387	145490
" ""39153"""	Summit, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	77230	88639	96167	112129	114534	125573	125635	133068	140177	142323	148017	145287	147403	153612	163327	181087	174622	158229	162903
" ""39155"""	Trumbull, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	12935	14274	16518	17674	16654	17714	16009	15656	17286	18813	18761	15015	14851	14709	24837	24877	21352	22032	22710
" ""39157"""	Tuscarawas, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	3840	4113	3501	4177	3980	4097	4295	4128	4662	4964	5261	4230	4295	4344	4200	4403	4594	5014	5407
" ""39159"""	Union, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	311	277	255	253	497	516	1415	1188	1248	1470	1604	1637	1823	1959	2045	2275	2469	3119	4113
" ""39161"""	Van Wert, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	549	(D)	638	692	729	811	662	785	840	915	867	819	931	880	830	1003	910	1066	1201
" ""39163"""	Vinton, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0	0	0
" ""39165"""	Warren, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	4757	4652	4009	4690	5097	10504	16286	23110	22856	25504	27173	31271	26706	22552	15537	18071	16841	19863	87242
" ""39167"""	Washington, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	14624	15785	16440	17928	18742	20177	21545	22794	24211	24889	25756	26887	27888	28075	28255	31111	27464	31403	34933
" ""39169"""	Wayne, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	32794	35692	38044	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	68671	70925	69898	71134	77079
" ""39171"""	Williams, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	1698	1832	1413	1894	1783	2021	1947	1949	2079	2121	2410	2788	2803	2793	2762	3054	2762	2668	(D)
" ""39173"""	Wood, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	6770	7404	9435	11903	12513	14698	13151	14704	15256	14844	15704	15889	15958	18437	21569	18393	18920	20519	22394
" ""39175"""	Wyandot, OH	3.0	CAINC6N	1500.0	61	   Educational services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
