GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""39133"""	Portage, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	12174	12866	13782	14760	14470	17859	17684	19311	21700	22373	24025	24069	25554	27197	29168	28764	20631	22410	23397
" ""39135"""	Preble, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1946	1754	1707	1746	1819	1943	2048	1992	2014	1910	2184	2332	1947	2102	2280	2412	2526	2439	2443
" ""39137"""	Putnam, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	961	951	870	758	903	1054	992	959	920	888	1052	1121	1130	1187	1283	1283	1495	1679	1384
" ""39139"""	Richland, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	12326	12677	12664	12482	12767	12447	12738	13526	13134	12594	13274	13225	13743	14149	13335	14200	14110	13617	13623
" ""39141"""	Ross, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	6012	6599	7102	6831	5160	5560	5109	4555	4424	3958	4154	4647	4453	4531	5217	5466	5467	5336	6281
" ""39143"""	Sandusky, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	3256	5187	4818	8485	12495	15102	17476	11124	11891	13855	13759	14186	15358	15938	17750	17240	17695	18549	17569
" ""39145"""	Scioto, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	4901	4633	4984	5443	5395	6370	6793	7708	7624	8232	8142	8560	7883	8545	8777	9130	9114	9532	9720
" ""39147"""	Seneca, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	5581	2355	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	2236	2834	3048	2908	2488
" ""39149"""	Shelby, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	6241	6004	6169	7558	7814	8874	8758	5894	5357	5036	5427	4821	4951	4953	4917	4886	4407	4924	5936
" ""39151"""	Stark, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	43804	50882	47579	54781	53908	55571	53084	50381	49835	51839	52935	57581	66891	71302	79453	70461	72003	72254	79767
" ""39153"""	Summit, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	104536	113485	109359	107256	112936	108592	111025	112895	110801	109299	107362	116965	123559	126709	140157	144336	154956	157815	169879
" ""39155"""	Trumbull, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	36034	38006	37656	37849	36548	39544	40504	38330	39085	36975	36874	36473	34492	35983	40112	37931	36807	44239	47489
" ""39157"""	Tuscarawas, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	7611	8002	7825	8497	9125	9333	9587	9634	9187	9508	9858	10632	11217	16042	16652	14238	15927	16543	17904
" ""39159"""	Union, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2578	2680	2534	3148	3390	4179	5592	7572	7419	6612	6482	7353	7689	7906	7304	6782	8241	8301	10373
" ""39161"""	Van Wert, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1345	1631	1912	1953	3992	3118	4806	4345	3590	3635	3565	3629	3962	3164	3184	3227	3553	4040	3685
" ""39163"""	Vinton, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	145	97	97	117	117	107	110	104	102	102	107	(D)	112	(D)	129	140	(D)	(D)	164
" ""39165"""	Warren, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	21415	22753	23175	27262	29366	27610	29283	30944	29708	29344	28882	32414	33309	44379	51352	49125	64552	64385	63511
" ""39167"""	Washington, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	4547	7090	8374	9857	11325	12306	7576	8794	13335	7455	6971	7808	10358	14597	14476	13185	12418	13055	14023
" ""39169"""	Wayne, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	9344	9408	9305	10295	11235	12236	11991	11229	10188	9998	10088	11837	13262	14027	14860	16121	15292	13988	14186
" ""39171"""	Williams, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	2224	2206	2139	1878	1643	1719	1874	1724	1870	1897	2124	2008	1953	1984	2409	2347	2310	2348	2638
" ""39173"""	Wood, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	25605	26291	27748	28132	30269	36130	33486	32032	27722	23944	26914	27917	30010	32924	40268	39440	39352	39384	41187
" ""39175"""	Wyandot, OH	3.0	CAINC6N	1100.0	53	   Real estate and rental and leasing	Thousands of dollars	1024	916	763	710	814	698	640	514	482	440	278	285	307	397	415	432	579	448	371
